# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
   11.131574575    0.087690570    0.087708022    1.355324028
   11.151593594    0.125215052    0.125231114    0.885565030
   11.171612613    0.112174886    0.112196955    0.736301877
   11.191631632    0.086137622    0.086148419    0.597141427
   11.211650651    0.079861363    0.079868016    0.544230643
   11.231669670    0.075981232    0.075988058    0.579014508
   11.251688689    0.078549582    0.078566724    0.677254924
   11.271707708    0.088104171    0.088132632    0.795999979
   11.291726727    0.104520478    0.104518836    0.943496421
   11.311745746    0.133940228    0.133890099    1.489131471
   11.331764765    0.175117237    0.174993041    2.806415625
   11.351783784    0.216319692    0.216196041    3.756805308
   11.371802803    0.269904373    0.269759833    2.616314223
   11.391821822    0.400055000    0.399799269    1.892979535
   11.411840841    0.698342986    0.697599765    2.272746576
   11.431859860    1.138334561    1.137480889    2.704750024
   11.451878879    1.344864996    1.344710879    1.604404281
   11.471897898    1.271747823    1.271641033    0.974453256
   11.491916917    1.039979840    1.039926889    0.792286553
   11.511935936    0.698854080    0.698892464    0.597050945
   11.531954955    0.437670608    0.437731440    0.448367578
   11.551973974    0.327956360    0.328060967    0.381132201
   11.571992993    0.301401640    0.301602049    0.360316819
   11.592012012    0.323872917    0.324082218    0.374868016
   11.612031031    0.382004179    0.382007297    0.418778868
   11.632050050    0.530684087    0.530719366    0.507496084
   11.652069069    0.823829904    0.823806822    0.677988876
   11.672088088    1.456725884    1.456650503    1.006715710
   11.692107107    2.490846532    2.492764211    1.761062274
   11.712126126    2.343873274    2.350438056    2.607700167
   11.732145145    2.214027806    2.220117664    3.081875124
   11.752164164    1.597835132    1.595756620    3.548089543
   11.772183183    0.930225547    0.928931634    2.671756274
   11.792202202    0.632787123    0.632332188    2.297462306
   11.812221221    0.567260069    0.567100086    2.504243243
   11.832240240    0.658764695    0.658835185    3.122575226
   11.852259259    0.933153911    0.933454155    3.487347010
   11.872278278    1.310767534    1.309277863    2.626153238
   11.892297297    1.240087003    1.234900515    1.984415716
   11.912316316    1.291226988    1.286088867    1.472280862
   11.932335335    0.936607300    0.935293856    1.342452514
   11.952354354    0.563924743    0.563574314    1.413519698
   11.972373373    0.414970337    0.414941257    1.566541237
   11.992392392    0.403959420    0.404400063    1.150448284
   12.012411411    0.522711931    0.523766311    0.895389367
   12.032430430    0.711701152    0.712396007    0.983609256
   12.052449449    0.606483650    0.606874979    0.945759479
   12.072468468    0.436097617    0.436384283    0.886553102
   12.092487487    0.407883792    0.408208318    1.098156160
   12.112506507    0.477222995    0.477727813    1.597794501
   12.132525526    0.656674269    0.657665759    1.903428806
   12.152544545    1.000421784    1.002721074    2.209374418
   12.172563564    1.762200253    1.766553536    1.997140830
   12.192582583    3.036639171    3.035909585    1.710227278
   12.212601602    3.274717451    3.270671621    1.709413364
   12.232620621    2.296073109    2.296471297    1.776853734
   12.252639640    1.364326296    1.366485257    1.993478384
   12.272658659    1.190209662    1.196199108    2.951100644
   12.292677678    1.526809584    1.532502506    4.336827055
   12.312696697    1.404402343    1.397403669    3.889628979
   12.332715716    1.281022052    1.278674586    2.606768429
   12.352734735    1.436114187    1.435708357    2.274647223
   12.372753754    1.041817438    1.040597890    1.993486645
   12.392772773    0.768994803    0.767936792    1.626313858
   12.412791792    0.595442368    0.594727248    1.195580621
   12.432810811    0.470453979    0.469575181    1.000269098
   12.452829830    0.439782450    0.438794257    0.926317571
   12.472848849    0.342697905    0.342240998    0.856734367
   12.492867868    0.277367159    0.277073921    0.990661673
   12.512886887    0.256982233    0.256739535    1.046199414
   12.532905906    0.256356360    0.256118377    1.282871770
   12.552924925    0.275851828    0.275587213    1.425950593
   12.572943944    0.319512419    0.319183297    1.857312724
   12.592962963    0.402104548    0.401644062    1.536250455
   12.612981982    0.565345143    0.564600662    1.066900580
   12.633001001    0.923287140    0.921887493    1.006116452
   12.653020020    1.577525357    1.575736210    0.815442728
   12.673039039    1.796409768    1.795133535    0.712746536
   12.693058058    2.336789623    2.332643009    0.665464933
   12.713077077    3.314289051    3.304903756    0.689213656
   12.733096096    2.780685062    2.777783254    0.910566824
   12.753115115    1.843580732    1.849143382    0.974224722
   12.773134134    1.595742005    1.596487623    0.931364510
   12.793153153    2.208178214    2.204908901    0.847973868
   12.813172172    2.804396316    2.805235789    0.982515008
   12.833191191    2.129200100    2.130915441    0.892712187
   12.853210210    1.971611244    1.972533096    0.837735713
   12.873229229    1.692304113    1.692955274    0.811027076
   12.893248248    1.376789561    1.376315010    0.948712192
   12.913267267    1.358633810    1.357839704    1.337266404
   12.933286286    1.554445219    1.553692111    1.797825016
   12.953305305    2.502089280    2.500986825    2.259629483
   12.973324324    3.816093842    3.812405225    2.559019347
   12.993343343    3.540032101    3.532473738    3.482049819
   13.013362362    3.492827932    3.487264374    3.872700422
   13.033381381    2.651202068    2.646735010    2.903311880
   13.053400400    2.143615986    2.137750020    1.921115081
   13.073419419    1.734221761    1.730021996    1.467995705
   13.093438438    1.310053932    1.307406034    1.035784296
   13.113457457    1.187831122    1.185485507    0.868730768
   13.133476476    1.479332693    1.475427149    1.003112296
   13.153495495    2.038781408    2.034638044    1.415082804
   13.173514515    2.534944416    2.533922807    1.326372613
   13.193533534    2.070196751    2.067217369    1.039049400
   13.213552553    1.448260796    1.446027518    0.914700799
   13.233571572    0.955468268    0.954501253    1.086687817
   13.253590591    0.726755331    0.726251088    1.488339541
   13.273609610    0.569665029    0.569350926    1.681384602
   13.293628629    0.498081587    0.497874477    2.258860260
   13.313647648    0.505923934    0.505804236    3.005186052
   13.333666667    0.597826536    0.597800164    3.525123619
   13.353685686    0.839708951    0.839812216    4.104774188
   13.373704705    1.358451645    1.358740604    5.001676732
   13.393723724    2.068213060    2.068758042    5.382763580
   13.413742743    1.792951973    1.793424811    5.343546880
   13.433761762    1.671761804    1.672043739    4.716196979
   13.453780781    1.910717587    1.910753208    3.769535410
   13.473799800    1.814371978    1.814480970    3.397703639
   13.493818819    1.731830718    1.732397078    4.160729838
   13.513837838    1.789600678    1.791135401    4.619574484
   13.533856857    2.359922033    2.363624450    3.900347087
   13.553875876    3.665347995    3.673796708    3.953946628
   13.573894895    5.197244764    5.203770576    4.130845090
   13.593913914    6.741547428    6.732941441    3.566648265
   13.613932933    4.368379721    4.360324850    2.366057271
   13.633951952    2.916451578    2.913203856    1.400849179
   13.653970971    2.551337270    2.549997924    0.958962489
   13.673989990    2.342213191    2.341427469    0.776421125
   13.694009009    1.915220388    1.914782417    0.717030060
   13.714028028    2.278857734    2.278712355    0.754012584
   13.734047047    3.472120440    3.472110292    0.933835751
   13.754066066    3.281515089    3.281382451    1.380722223
   13.774085085    2.844903449    2.844751749    2.271559964
   13.794104104    2.493417011    2.492809901    2.904702753
   13.814123123    2.207171794    2.205970716    2.308953744
   13.834142142    2.945107015    2.942732897    1.958754575
   13.854161161    3.603358430    3.601374990    1.813420541
   13.874180180    3.243883327    3.243700471    2.209544458
   13.894199199    3.660214859    3.661595757    2.791446480
   13.914218218    5.506780630    5.509262372    2.522558436
   13.934237237    7.235764882    7.238857583    2.794622300
   13.954256256    4.989075837    4.992559918    4.117614023
   13.974275275    3.864063076    3.868171887    6.455102912
   13.994294294    3.425335507    3.431461368    6.216127285
   14.014313313    3.691790851    3.706711268    4.089110432
   14.034332332    2.841505179    2.859394718    2.811191402
   14.054351351    1.810427795    1.819571972    2.628131635
   14.074370370    1.545257308    1.550073223    2.949138613
   14.094389389    1.868761049    1.871917796    3.777602310
   14.114408408    2.067349640    2.070701149    4.665297909
   14.134427427    1.950709200    1.953063453    5.628202699
   14.154446446    1.524723785    1.526704705    5.645729841
   14.174465465    1.284898958    1.286028381    4.306205718
   14.194484484    1.488211178    1.489043427    2.920768683
   14.214503504    2.366131348    2.366890957    2.061666726
   14.234522523    4.227486452    4.227908911    1.919526719
   14.254541542    3.879387338    3.879563133    2.059315833
   14.274560561    2.262993161    2.263058774    1.999090269
   14.294579580    1.633332669    1.633423779    2.001741031
   14.314598599    1.604925799    1.605274179    1.767906782
   14.334617618    2.087894241    2.088440822    1.535200540
   14.354636637    3.471745737    3.472423258    1.676265218
   14.374655656    6.669434770    6.670574901    2.208351993
   14.394674675    8.528434588    8.529703589    2.926184199
   14.414693694    5.382566059    5.385270526    4.631772858
   14.434712713    3.642895717    3.646131199    6.285006639
   14.454731732    3.628694828    3.630481681    5.502561128
   14.474750751    5.141695620    5.142781256    3.844843955
   14.494769770    4.289292109    4.289816020    3.022116397
   14.514788789    2.784491451    2.784951795    3.129238393
   14.534807808    2.777911317    2.778525811    2.713789051
   14.554826827    4.161031946    4.161853448    2.241482231
   14.574845846    4.084477174    4.085105083    1.606633527
   14.594864865    2.349995811    2.350864738    1.093725519
   14.614883884    1.679300524    1.680697982    0.966028663
   14.634902903    1.780159455    1.782644947    1.067327108
   14.654921922    2.808802579    2.813982526    1.085902314
   14.674940941    4.544349222    4.554506133    1.215300725
   14.694959960    3.183524214    3.191417440    1.652831175
   14.714978979    1.648921047    1.652308474    2.744326337
   14.734997998    1.046896125    1.048524626    4.175476984
   14.755017017    0.703734997    0.704691040    4.290857001
   14.775036036    0.506961325    0.507509902    3.174549685
   14.795055055    0.393376398    0.393531351    2.131264385
   14.815074074    0.317889434    0.317476616    2.079433376
   14.835093093    0.275075553    0.273550094    2.164985164
   14.855112112    0.250931104    0.248595824    1.834613960
   14.875131131    0.219719482    0.219201776    1.594154409
   14.895150150    0.199539484    0.199402608    1.393110470
   14.915169169    0.200790358    0.200737744    1.457367126
   14.935188188    0.239955753    0.239956680    1.623278175
   14.955207207    0.337069103    0.337089173    0.962816009
   14.975226226    0.316806395    0.316766461    0.555598653
   14.995245245    0.233445389    0.233408912    0.382843191
   15.015264264    0.178357951    0.178268806    0.305213724
   15.035283283    0.150839937    0.150628192    0.279738879
   15.055302302    0.142363203    0.142286889    0.276530294
   15.075321321    0.124607126    0.124671773    0.289177963
   15.095340340    0.116393100    0.116412563    0.351943188
   15.115359359    0.114169383    0.114148909    0.517667702
   15.135378378    0.114984451    0.114917515    0.703672932
   15.155397397    0.123909995    0.123752628    0.582398435
   15.175416416    0.154894104    0.154509130    0.362317616
   15.195435435    0.228529570    0.227460890    0.292805511
   15.215454454    0.268551254    0.266963584    0.350944505
   15.235473473    0.247972333    0.248413878    0.474816268
   15.255492492    0.260342165    0.261976527    0.356638484
   15.275511512    0.198263120    0.199192742    0.210797401
   15.295530531    0.161220053    0.161692066    0.143510237
   15.315549550    0.151217552    0.151462865    0.110025981
   15.335568569    0.162172742    0.162321232    0.093829870
   15.355587588    0.194027083    0.194126865    0.086188252
   15.375606607    0.259211984    0.259276634    0.085561067
   15.395625626    0.389881450    0.389849093    0.098205821
   15.415644645    0.652047317    0.651529458    0.111109774
   15.435663664    1.282423946    1.281367063    0.112573734
   15.455682683    1.998356404    1.998985114    0.111880327
   15.475701702    1.372645677    1.375335831    0.102063014
   15.495720721    1.034871482    1.037530892    0.100791054
   15.515739740    0.878770048    0.880594548    0.116272630
   15.535758759    0.525137301    0.526068774    0.148396810
   15.555777778    0.339688689    0.340311607    0.113618227
   15.575796797    0.235458691    0.235883923    0.076343989
   15.595815816    0.172591506    0.172856186    0.057367847
   15.615834835    0.139955382    0.140141872    0.048141104
   15.635853854    0.122179540    0.122325540    0.044805123
   15.655872873    0.112602581    0.112725204    0.046435819
   15.675891892    0.108349667    0.108461572    0.055048779
   15.695910911    0.108225343    0.108341509    0.060937204
   15.715929930    0.112016098    0.112138743    0.059198328
   15.735948949    0.119515093    0.119634336    0.054440091
   15.755967968    0.133077270    0.133198423    0.051028413
   15.775986987    0.155991106    0.156113560    0.042448142
   15.796006006    0.195285712    0.195392254    0.041517192
   15.816025025    0.267544199    0.267577084    0.044976711
   15.836044044    0.414376765    0.414357529    0.040910004
   15.856063063    0.749330776    0.749556685    0.034849002
   15.876082082    1.425452756    1.425964535    0.033103089
   15.896101101    1.427700058    1.429338296    0.034132026
   15.916120120    1.040970058    1.045448013    0.039168695
   15.936139139    1.125327589    1.135308148    0.048497779
   15.956158158    0.867912578    0.876086736    0.052274250
   15.976177177    0.644460606    0.647464890    0.043231097
   15.996196196    0.593757629    0.593066280    0.037626721
   16.016215215    0.753884025    0.748301420    0.035437665
   16.036234234    0.891410662    0.885272405    0.036240631
   16.056253253    0.997921367    0.996570827    0.036282818
   16.076272272    0.921355731    0.922154835    0.038501595
   16.096291291    0.563981498    0.564363278    0.040209632
   16.116310310    0.421312009    0.421433947    0.052391885
   16.136329329    0.408067198    0.408118419    0.063208231
   16.156348348    0.487842849    0.487881274    0.047491266
   16.176367367    0.711801909    0.711851862    0.039208032
   16.196386386    1.283069373    1.283155409    0.043672849
   16.216405405    2.385317087    2.385434248    0.064370430
   16.236424424    2.095166943    2.095185215    0.095949795
   16.256443443    1.215668502    1.215686298    0.070970887
   16.276462462    0.965360291    0.965377332    0.042357016
   16.296481481    1.134413910    1.134450800    0.030905162
   16.316500501    1.856552587    1.856643283    0.025025546
   16.336519520    3.116343827    3.116427686    0.022966418
   16.356538539    3.007041804    3.007051387    0.023108145
   16.376557558    3.578404782    3.578518310    0.026664704
   16.396576577    3.691853398    3.691972277    0.031481532
   16.416595596    1.968075888    1.968133407    0.028403496
   16.436614615    1.109842428    1.109865973    0.023034640
   16.456633634    0.802051644    0.802060422    0.019984728
   16.476652653    0.758100200    0.758089988    0.018777309
   16.496671672    0.901357738    0.901340831    0.017778557
   16.516690691    1.406129549    1.406170884    0.018918776
   16.536709710    2.473713570    2.473770432    0.023803561
   16.556728729    2.177151987    2.177071147    0.030231812
   16.576747748    1.468731039    1.468665681    0.025791749
   16.596766767    1.605277851    1.605193579    0.022671946
   16.616785786    1.366301804    1.366170374    0.023569051
   16.636804805    0.738168934    0.738083046    0.031000254
   16.656823824    0.458559433    0.458469405    0.048459850
   16.676842843    0.340034701    0.339862574    0.045212647
   16.696861862    0.280974154    0.280912758    0.027391680
   16.716880881    0.280537070    0.280592158    0.019529130
   16.736899900    0.240222885    0.240310264    0.016380271
   16.756918919    0.197300470    0.197346794    0.015226177
   16.776937938    0.157960625    0.157963266    0.014765192
   16.796956957    0.135731333    0.135708138    0.015082231
   16.816975976    0.114375303    0.114337599    0.017161927
   16.836994995    0.104086532    0.104038410    0.023203856
   16.857014014    0.104035668    0.103959794    0.028733147
   16.877033033    0.111945150    0.111791300    0.022518035
   16.897052052    0.139741671    0.139423454    0.019201686
   16.917071071    0.214926310    0.214192480    0.020766448
   16.937090090    0.312298183    0.310506513    0.028154703
   16.957109109    0.355904011    0.354291114    0.048066739
   16.977128128    0.342775425    0.342729515    0.068751339
   16.997147147    0.377213976    0.379305181    0.044450985
   17.017166166    0.243298964    0.245570184    0.025898236
   17.037185185    0.138699768    0.139676169    0.018176488
   17.057204204    0.093041848    0.093488988    0.014778111
   17.077223223    0.075575106    0.075821560    0.013259103
   17.097242242    0.068069243    0.068216372    0.012760469
   17.117261261    0.053916927    0.054000521    0.013127121
   17.137280280    0.044510801    0.044563392    0.014818586
   17.157299299    0.039900456    0.039934975    0.019375325
   17.177318318    0.037216932    0.037237894    0.024783166
   17.197337337    0.033842727    0.033852296    0.022161113
   17.217356356    0.031393077    0.031395612    0.022835349
   17.237375375    0.029934499    0.029931391    0.027891633
   17.257394394    0.029411953    0.029404573    0.035733656
   17.277413413    0.030210423    0.030200991    0.046958040
   17.297432432    0.030732250    0.030717888    0.073714094
   17.317451451    0.030414281    0.030392525    0.077010281
   17.337470470    0.032800537    0.032771852    0.053064244
   17.357489489    0.040484229    0.040446587    0.034277116
   17.377508509    0.045476024    0.045421267    0.027216043
   17.397527528    0.035875611    0.035810805    0.021930046
   17.417546547    0.030913875    0.030837095    0.022881947
   17.437565566    0.030386192    0.030288302    0.023117653
   17.457584585    0.032384834    0.032252395    0.016948407
   17.477603604    0.035739599    0.035548173    0.013757559
   17.497622623    0.042776423    0.042478277    0.013299564
   17.517641642    0.056648357    0.056135006    0.014178313
   17.537660661    0.085766810    0.084730673    0.012907035
   17.557679680    0.157746212    0.154654035    0.012133215
   17.577698699    0.304584013    0.298755883    0.012366014
   17.597717718    0.285857115    0.290679024    0.014005490
   17.617736737    0.143621281    0.146880176    0.018614064
   17.637755756    0.080727056    0.082149394    0.028504460
   17.657774775    0.057127001    0.058259418    0.031766249
   17.677793794    0.047794697    0.048583823    0.030393282
   17.697812813    0.039041235    0.038638199    0.034843001
   17.717831832    0.033980712    0.032657396    0.036505792
   17.737850851    0.032871366    0.030619500    0.032017070
   17.757869870    0.038113455    0.033550612    0.040551061
   17.777888889    0.050990983    0.041557919    0.068314996
   17.797907908    0.048597874    0.040602395    0.083460975
   17.817926927    0.043595883    0.040481245    0.067678674
   17.837945946    0.044728639    0.043758618    0.059888971
   17.857964965    0.044088004    0.043490959    0.039869957
   17.877983984    0.048959399    0.048501406    0.025426954
   17.898003003    0.048811844    0.048453524    0.020896112
   17.918022022    0.034889443    0.034614151    0.020638351
   17.938041041    0.029933536    0.029721434    0.016365435
   17.958060060    0.032146437    0.031981040    0.013642575
   17.978079079    0.031607686    0.031465537    0.012282338
   17.998098098    0.027051025    0.026924873    0.010993777
   18.018117117    0.026351735    0.026237615    0.010648349
   18.038136136    0.029076237    0.028966361    0.011087620
   18.058155155    0.036103185    0.035988135    0.011864190
   18.078174174    0.043072285    0.042944168    0.013224425
   18.098193193    0.050995925    0.050841735    0.016048741
   18.118212212    0.077739067    0.077495347    0.022309886
   18.138231231    0.129431196    0.128982713    0.034887807
   18.158250250    0.134515878    0.134110471    0.051248820
   18.178269269    0.122628561    0.122506434    0.082867457
   18.198288288    0.097613084    0.097591268    0.082684300
   18.218307307    0.083422631    0.083422550    0.074367683
   18.238326326    0.105962088    0.105927801    0.075171764
   18.258345345    0.142516162    0.142449636    0.051299247
   18.278364364    0.122432273    0.122114359    0.033472760
   18.298383383    0.079601589    0.079309313    0.028685816
   18.318402402    0.064547098    0.064285733    0.021807177
   18.338421421    0.063551494    0.063166608    0.016385391
   18.358440440    0.058693233    0.058311736    0.014551347
   18.378459459    0.057233592    0.057039942    0.015353745
   18.398478478    0.067183490    0.067203953    0.020081790
   18.418497497    0.095511455    0.095789991    0.033031394
   18.438516517    0.102225485    0.102570654    0.040531862
   18.458535536    0.086462234    0.086577096    0.025083350
   18.478554555    0.087698945    0.087684639    0.016837263
   18.498573574    0.108244472    0.108145893    0.014949412
   18.518592593    0.153902739    0.153699789    0.014728715
   18.538611612    0.254391500    0.253964145    0.015624325
   18.558630631    0.495860286    0.494789280    0.014891853
   18.578649650    0.932388143    0.930678840    0.015467731
   18.598668669    0.739389376    0.738864748    0.017350947
   18.618687688    0.361234499    0.361022551    0.016940755
   18.638706707    0.203415490    0.203277431    0.019834963
   18.658725726    0.138774665    0.138679217    0.019118768
   18.678744745    0.110588187    0.110520932    0.014788893
   18.698763764    0.099531947    0.099484887    0.013208442
   18.718782783    0.098896721    0.098862957    0.012158781
   18.738801802    0.107161159    0.107137459    0.012149078
   18.758820821    0.125777201    0.125761951    0.013312901
   18.778839840    0.160852072    0.160844425    0.016237186
   18.798858859    0.225194201    0.225193604    0.022493315
   18.818877878    0.355567492    0.355576403    0.034791171
   18.838896897    0.660997593    0.661021578    0.059536749
   18.858915916    1.269837280    1.269867183    0.075891933
   18.878934935    1.328458317    1.328483560    0.067458419
   18.898953954    1.276066252    1.276176530    0.084723431
   18.918972973    1.326429851    1.326517088    0.071380117
   18.938991992    0.816840450    0.816982575    0.044232786
   18.959011011    0.652069226    0.652364644    0.038604152
   18.979030030    0.796411472    0.796960600    0.045122016
   18.999049049    0.664946438    0.666303356    0.044474217
   19.019068068    0.496583383    0.501433278    0.054611000
   19.039087087    0.498370454    0.499477422    0.072046111
   19.059106106    0.341499978    0.337262204    0.048764810
   19.079125125    0.229743698    0.227938727    0.032009363
   19.099144144    0.198060734    0.197327345    0.027583608
   19.119163163    0.215496259    0.215153324    0.030120951
   19.139182182    0.293047121    0.292865718    0.041031940
   19.159201201    0.503402825    0.503299140    0.069778242
   19.179220220    0.980956056    0.980873888    0.111568750
   19.199239239    1.160800846    1.160616230    0.104512333
   19.219258258    0.920333055    0.920237006    0.118964726
   19.239277277    0.528008600    0.527983825    0.128841335
   19.259296296    0.293014147    0.292993257    0.081703359
   19.279315315    0.198090197    0.198075960    0.050806852
   19.299334334    0.175632275    0.175630951    0.042820720
   19.319353353    0.214315532    0.214324372    0.046985451
   19.339372372    0.214481599    0.214446888    0.050031603
   19.359391391    0.135632860    0.135606781    0.051627630
   19.379410410    0.100625332    0.100614751    0.072750467
   19.399429429    0.099433308    0.099435366    0.106367322
   19.419448448    0.124982630    0.124993135    0.162646307
   19.439467467    0.123940567    0.123931181    0.144287396
   19.459486486    0.125513525    0.125507454    0.084928056
   19.479505506    0.169246282    0.169219889    0.060920462
   19.499524525    0.137881969    0.137819654    0.047298457
   19.519543544    0.097276782    0.097230687    0.041712465
   19.539562563    0.089355756    0.089308635    0.049819851
   19.559581582    0.089965536    0.089930518    0.075786620
   19.579600601    0.089399769    0.089378189    0.084359708
   19.599619620    0.123709982    0.123669084    0.081944728
   19.619638639    0.178589339    0.178659521    0.102264188
   19.639657658    0.123810127    0.123934522    0.099903455
   19.659676677    0.069183263    0.069219021    0.133661975
   19.679695696    0.044332715    0.044335917    0.149764202
   19.699714715    0.032802452    0.032804771    0.087186141
   19.719733734    0.027475206    0.027476980    0.053415831
   19.739752753    0.026085683    0.026084989    0.041767958
   19.759771772    0.028675331    0.028668964    0.040974471
   19.779790791    0.028561335    0.028552946    0.044918969
   19.799809810    0.025486368    0.025484650    0.049181715
   19.819828829    0.028478566    0.028481359    0.064411173
   19.839847848    0.039493414    0.039500991    0.095806104
   19.859866867    0.043203478    0.043210939    0.164912802
   19.879885886    0.032575327    0.032580036    0.304225322
   19.899904905    0.027733987    0.027743466    0.276843449
   19.919923924    0.030275568    0.030293659    0.187652044
   19.939942943    0.035460240    0.035466510    0.188214084
   19.959961962    0.039659501    0.039650267    0.202627698
   19.979980981    0.057514795    0.057500344    0.167563199
   20.000000000    0.095121146    0.095110192    0.180366296
