# energy grid [eV]     ieps_x  ieps_y  ieps_z
#
    4.665431431    2.281015741    2.281037937    1.536505158
    4.685450450    2.275416208    2.275438418    1.535772574
    4.705469469    2.269858674    2.269880899    1.535040296
    4.725488488    2.264342701    2.264364939    1.534308321
    4.745507508    2.258867852    2.258890104    1.533576651
    4.765526527    2.253433701    2.253455967    1.532845284
    4.785545546    2.248039824    2.248062103    1.532114221
    4.805564565    2.242685804    2.242708096    1.531383460
    4.825583584    2.237371229    2.237393534    1.530653003
    4.845602603    2.232095693    2.232118011    1.529922849
    4.865621622    2.226858795    2.226881126    1.529192998
    4.885640641    2.221660139    2.221682482    1.528463451
    4.905659660    2.216499334    2.216521689    1.527734207
    4.925678679    2.211375994    2.211398361    1.527005268
    4.945697698    2.206289738    2.206312118    1.526276632
    4.965716717    2.201240192    2.201262582    1.525548302
    4.985735736    2.196226982    2.196249385    1.524820277
    5.005754755    2.191249744    2.191272157    1.524092559
    5.025773774    2.186308115    2.186330539    1.523365147
    5.045792793    2.181401738    2.181424173    1.522638042
    5.065811812    2.176530260    2.176552706    1.521911246
    5.085830831    2.171693333    2.171715790    1.521184759
    5.105849850    2.166890613    2.166913080    1.520458583
    5.125868869    2.162121761    2.162144238    1.519732718
    5.145887888    2.157386441    2.157408928    1.519007165
    5.165906907    2.152684322    2.152706819    1.518281925
    5.185925926    2.148015077    2.148037583    1.517557000
    5.205944945    2.143378382    2.143400897    1.516832391
    5.225963964    2.138773919    2.138796443    1.516108099
    5.245982983    2.134201372    2.134223905    1.515384125
    5.266002002    2.129660429    2.129682971    1.514660472
    5.286021021    2.125150785    2.125173335    1.513937140
    5.306040040    2.120672134    2.120694692    1.513214131
    5.326059059    2.116224176    2.116246743    1.512491446
    5.346078078    2.111806615    2.111829190    1.511769088
    5.366097097    2.107419159    2.107441741    1.511047057
    5.386116116    2.103061517    2.103084106    1.510325356
    5.406135135    2.098733403    2.098756000    1.509603986
    5.426154154    2.094434536    2.094457140    1.508882949
    5.446173173    2.090164636    2.090187247    1.508162247
    5.466192192    2.085923427    2.085946045    1.507441882
    5.486211211    2.081710637    2.081733261    1.506721856
    5.506230230    2.077525996    2.077548627    1.506002170
    5.526249249    2.073369239    2.073391875    1.505282827
    5.546268268    2.069240102    2.069262744    1.504563829
    5.566287287    2.065138326    2.065160973    1.503845177
    5.586306306    2.061063653    2.061086306    1.503126875
    5.606325325    2.057015830    2.057038488    1.502408924
    5.626344344    2.052994606    2.053017269    1.501691326
    5.646363363    2.048999732    2.049022400    1.500974084
    5.666382382    2.045030965    2.045053638    1.500257199
    5.686401401    2.041088061    2.041110739    1.499540675
    5.706420420    2.037170782    2.037193463    1.498824513
    5.726439439    2.033278890    2.033301576    1.498108716
    5.746458458    2.029412152    2.029434841    1.497393286
    5.766477477    2.025570336    2.025593029    1.496678226
    5.786496496    2.021753214    2.021775911    1.495963538
    5.806515516    2.017960560    2.017983260    1.495249224
    5.826534535    2.014192150    2.014214853    1.494535287
    5.846553554    2.010447764    2.010470469    1.493821730
    5.866572573    2.006727182    2.006749891    1.493108555
    5.886591592    2.003030190    2.003052901    1.492395765
    5.906610611    1.999356574    1.999379287    1.491683362
    5.926629630    1.995706122    1.995728837    1.490971349
    5.946648649    1.992078626    1.992101344    1.490259728
    5.966667668    1.988473880    1.988496599    1.489548503
    5.986686687    1.984891680    1.984914400    1.488837675
    6.006705706    1.981331824    1.981354545    1.488127248
    6.026724725    1.977794112    1.977816834    1.487417224
    6.046743744    1.974278347    1.974301070    1.486707606
    6.066762763    1.970784334    1.970807058    1.485998397
    6.086781782    1.967311880    1.967334605    1.485289600
    6.106800801    1.963860795    1.963883520    1.484581217
    6.126819820    1.960430889    1.960453615    1.483873250
    6.146838839    1.957021976    1.957044702    1.483165704
    6.166857858    1.953633872    1.953656598    1.482458581
    6.186876877    1.950266394    1.950289120    1.481751883
    6.206895896    1.946919362    1.946942087    1.481045614
    6.226914915    1.943592596    1.943615320    1.480339776
    6.246933934    1.940285921    1.940308644    1.479634372
    6.266952953    1.936999161    1.937021883    1.478929405
    6.286971972    1.933732144    1.933754865    1.478224878
    6.306990991    1.930484699    1.930507419    1.477520795
    6.327010010    1.927256657    1.927279375    1.476817157
    6.347029029    1.924047850    1.924070567    1.476113967
    6.367048048    1.920858114    1.920880828    1.475411230
    6.387067067    1.917687284    1.917709996    1.474708947
    6.407086086    1.914535198    1.914557909    1.474007121
    6.427105105    1.911401697    1.911424405    1.473305757
    6.447124124    1.908286622    1.908309328    1.472604855
    6.467143143    1.905189816    1.905212519    1.471904421
    6.487162162    1.902111125    1.902133824    1.471204455
    6.507181181    1.899050393    1.899073090    1.470504962
    6.527200200    1.896007471    1.896030165    1.469805945
    6.547219219    1.892982207    1.893004898    1.469107406
    6.567238238    1.889974454    1.889997140    1.468409348
    6.587257257    1.886984063    1.887006746    1.467711774
    6.607276276    1.884010889    1.884033568    1.467014688
    6.627295295    1.881054789    1.881077464    1.466318093
    6.647314314    1.878115620    1.878138291    1.465621990
    6.667333333    1.875193241    1.875215908    1.464926385
    6.687352352    1.872287513    1.872310175    1.464231278
    6.707371371    1.869398297    1.869420954    1.463536674
    6.727390390    1.866525456    1.866548109    1.462842575
    6.747409409    1.863668856    1.863691504    1.462148984
    6.767428428    1.860828364    1.860851006    1.461455905
    6.787447447    1.858003845    1.858026482    1.460763341
    6.807466466    1.855195170    1.855217802    1.460071293
    6.827485485    1.852402209    1.852424835    1.459379766
    6.847504505    1.849624833    1.849647453    1.458688762
    6.867523524    1.846862915    1.846885529    1.457998284
    6.887542543    1.844116330    1.844138938    1.457308336
    6.907561562    1.841384954    1.841407556    1.456618920
    6.927580581    1.838668662    1.838691258    1.455930039
    6.947599600    1.835967333    1.835989923    1.455241697
    6.967618619    1.833280847    1.833303430    1.454553895
    6.987637638    1.830609084    1.830631660    1.453866638
    7.007656657    1.827951926    1.827974495    1.453179927
    7.027675676    1.825309256    1.825331818    1.452493767
    7.047694695    1.822680958    1.822703512    1.451808159
    7.067713714    1.820066917    1.820089464    1.451123108
    7.087732733    1.817467020    1.817489559    1.450438615
    7.107751752    1.814881154    1.814903686    1.449754684
    7.127770771    1.812309209    1.812331733    1.449071318
    7.147789790    1.809751073    1.809773590    1.448388519
    7.167808809    1.807206639    1.807229148    1.447706290
    7.187827828    1.804675798    1.804698299    1.447024635
    7.207846847    1.802158444    1.802180936    1.446343556
    7.227865866    1.799654470    1.799676953    1.445663056
    7.247884885    1.797163772    1.797186247    1.444983138
    7.267903904    1.794686245    1.794708712    1.444303804
    7.287922923    1.792221789    1.792244246    1.443625059
    7.307941942    1.789770300    1.789792749    1.442946903
