# energy grid [eV]     epsr_x  epsr_y  epsr_z
# plasmon frequences [eV]:    10.684827731   10.685125750    9.640424127
    4.405184184   -4.506725099   -4.507386904    1.334905268
    4.425203203   -3.604507191   -3.604986699    1.392415120
    4.445222222   -2.900760827   -2.901115928    1.435796021
    4.465241241   -2.327171113   -2.327447253    1.469796801
    4.485260260   -1.835527627   -1.835755207    1.497677107
    4.505279279   -1.392450829   -1.392651527    1.521539015
    4.525298298   -0.972056225   -0.972247902    1.542808019
    4.545317317   -0.550344055   -0.550544582    1.562546688
    4.565336336   -0.100395477   -0.100625957    1.581661382
    4.585355355    0.409477905    0.409196130    1.601068201
    4.605374374    0.979653082    0.979372964    1.621861889
    4.625393393    1.200875764    1.201312722    1.645436141
    4.645412412   -0.041134145   -0.040116599    1.673517424
    4.665431431   -0.202538697   -0.202784231    1.707217134
    4.685450450    0.449025411    0.448847877    1.719727683
    4.705469469    0.288140725    0.288521997    1.589492706
    4.725488488    0.201482671    0.201322298    1.500027358
    4.745507508   -0.647131305   -0.646835069    1.520411376
    4.765526527   -1.993328064   -1.992120086    1.549931385
    4.785545546   -3.227580901   -3.226925974    1.577857301
    4.805564565   -2.909414607   -2.909636267    1.603346767
    4.825583584   -2.240029234   -2.240269102    1.628003327
    4.845602603   -1.655985808   -1.656175924    1.654175103
    4.865621622   -1.136897720   -1.137063826    1.684581259
    4.885640641   -0.646642792   -0.646776527    1.719575484
    4.905659660   -0.381322361   -0.381078563    1.727557254
    4.925678679   -1.205263215   -1.204403051    1.582593403
    4.945697698   -1.618042138   -1.618008766    1.498445269
    4.965716717   -1.411747624   -1.411999486    1.523038696
    4.985735736   -1.548942180   -1.549181516    1.548564034
    5.005754755   -1.401921946   -1.401953534    1.572952962
    5.025773774   -1.117850692   -1.117852725    1.595628713
    5.045792793   -0.859066871   -0.859069696    1.616232200
    5.065811812   -0.625038896   -0.625048254    1.636450260
    5.085830831   -0.398776970   -0.398797938    1.658154507
    5.105849850   -0.164918846   -0.164958930    1.682737227
    5.125868869    0.066007020    0.065940922    1.703365416
    5.145887888    0.171457388    0.171444224    1.684404727
    5.165906907   -0.064240663   -0.063721445    1.631268918
    5.185925926   -0.601222741   -0.600971702    1.555671314
    5.205944945   -0.486144016   -0.486189509    1.565236058
    5.225963964   -0.212440549   -0.212509897    1.593703516
    5.245982983    0.063994413    0.063917008    1.620593176
    5.266002002    0.353326013    0.353228017    1.646826009
    5.286021021    0.654673963    0.654592145    1.671424240
    5.306040040    0.711273642    0.711590794    1.659583613
    5.326059059    0.223015015    0.223301784    1.570437349
    5.346078078    0.359221472    0.359130020    1.558422567
    5.366097097    0.323574658    0.324046124    1.578860313
    5.386116116   -0.961981898   -0.961275207    1.597484387
    5.406135135   -1.224136758   -1.224132102    1.613011372
    5.426154154   -0.896061968   -0.896118523    1.626723597
    5.446173173   -0.577400159   -0.577430094    1.639801563
    5.466192192   -0.305750683   -0.305760592    1.653309323
    5.486211211   -0.065553533   -0.065547072    1.666314387
    5.506230230    0.081028585    0.081095293    1.660570016
    5.526249249    0.073102158    0.073147567    1.618539708
    5.546268268    0.264186599    0.264160468    1.615204322
    5.566287287    0.569263475    0.569209031    1.626571949
    5.586306306    0.907469195    0.907440623    1.636925661
    5.606325325    0.866178436    0.866716402    1.645357398
    5.626344344   -0.656630671   -0.655674928    1.652263283
    5.646363363   -1.230276744   -1.230297044    1.658423277
    5.666382382   -0.956825554   -0.956951798    1.664103706
    5.686401401   -0.666042297   -0.666128302    1.669368662
    5.706420420   -0.434319077   -0.434370931    1.674329760
    5.726439439   -0.242629620   -0.242661523    1.679078221
    5.746458458   -0.071332163   -0.071354996    1.683686408
    5.766477477    0.093383661    0.093362129    1.688217213
    5.786496496    0.262330458    0.262298979    1.692732316
    5.806515516    0.457294347    0.457250217    1.697295313
    5.826534535    0.622786742    0.622847969    1.701920478
    5.846553554    0.343734062    0.344269637    1.706296431
    5.866572573   -0.020001748   -0.019846044    1.710866962
    5.886591592    0.142070164    0.142078173    1.715970701
