# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
    6.606606607    1.132511358    1.132748947    0.090598199
    6.626626627    0.858968458    0.859093137    0.080457353
    6.646646647    0.709489255    0.709509950    0.103344328
    6.666666667    0.656783081    0.656807785    0.149469255
    6.686686687    0.520527156    0.520498559    0.111881878
    6.706706707    0.400833144    0.400802105    0.070981368
    6.726726727    0.368985718    0.368965061    0.059622392
    6.746746747    0.414846453    0.414818945    0.066547035
    6.766766767    0.584505892    0.584446551    0.097934767
    6.786786787    1.038542011    1.038410702    0.183645879
    6.806806807    1.499594917    1.499586000    0.267322283
    6.826826827    1.049625269    1.049655341    0.163856314
    6.846846847    0.900857731    0.900758358    0.096771206
    6.866866867    0.890397526    0.890466923    0.071603859
    6.886886887    0.545671029    0.545771608    0.048617055
    6.906906907    0.358447320    0.358492805    0.036905529
    6.926926927    0.297077902    0.297108234    0.032468761
    6.946946947    0.305341035    0.305365918    0.032365410
    6.966966967    0.328391959    0.328392138    0.036805807
    6.986986987    0.387868512    0.387922066    0.049654615
    7.007007007    0.517334555    0.517359384    0.083452133
    7.027027027    0.546299000    0.546266872    0.142947349
    7.047047047    0.444330509    0.444266052    0.115390146
    7.067067067    0.363664337    0.363622965    0.069041999
    7.087087087    0.387272920    0.387235225    0.056037244
    7.107107107    0.512357444    0.512300272    0.061739384
    7.127127127    0.805599918    0.805433993    0.079292395
    7.147147147    1.448241015    1.447826874    0.132864852
    7.167167167    2.341800295    2.341641674    0.211418884
    7.187187187    2.071264011    2.071544208    0.156437419
    7.207207207    1.880748214    1.880941630    0.095631831
    7.227227227    1.373351604    1.373560624    0.065531967
    7.247247247    0.938135833    0.938146607    0.055655142
    7.267267267    0.880070609    0.879994902    0.063875487
    7.287287287    1.237030763    1.236797075    0.099664239
    7.307307307    2.238934338    2.238498885    0.185484945
    7.327327327    2.806410000    2.806487409    0.195121680
    7.347347347    2.137245379    2.137595150    0.107111207
    7.367367367    1.134111203    1.134361757    0.058283579
    7.387387387    0.626610333    0.626719376    0.037645905
    7.407407407    0.414376470    0.414434013    0.027948875
    7.427427427    0.330401814    0.330447588    0.022833384
    7.447447447    0.319107759    0.319141195    0.020035466
    7.467467467    0.281181285    0.281180134    0.018467137
    7.487487487    0.245367640    0.245371156    0.017142419
    7.507507508    0.202456673    0.202451373    0.016382635
    7.527527528    0.181557831    0.181567391    0.016324573
    7.547547548    0.199505934    0.199533106    0.017210341
    7.567567568    0.280248427    0.280306883    0.020048521
    7.587587588    0.424017525    0.424086306    0.025766830
    7.607607608    0.354206773    0.354303703    0.024460251
    7.627627628    0.223168563    0.223217630    0.020233518
    7.647647648    0.175301054    0.175322654    0.019300059
    7.667667668    0.171011760    0.171023088    0.020322611
    7.687687688    0.199419492    0.199427118    0.023064741
    7.707707708    0.250598020    0.250575097    0.028485155
    7.727727728    0.304011391    0.303952382    0.039623198
    7.747747748    0.463090023    0.462970359    0.065543745
    7.767767768    0.816898730    0.816693314    0.127330618
    7.787787788    1.068934886    1.068954601    0.165741941
    7.807807808    0.864272203    0.864285584    0.096426625
    7.827827828    1.045221578    1.045127507    0.058805023
    7.847847848    1.023332119    1.023440361    0.045917971
    7.867867868    0.685060130    0.685091776    0.044519101
    7.887887888    0.629322537    0.629242919    0.058351123
    7.907907908    0.628567695    0.628628644    0.072611629
    7.927927928    0.412370691    0.412450529    0.053810400
    7.947947948    0.293181264    0.293220195    0.037160244
    7.967967968    0.282980998    0.283030690    0.031354685
    7.987987988    0.382800094    0.382886108    0.030657782
    8.008008008    0.447981132    0.447942633    0.033003060
    8.028028028    0.321882266    0.321821649    0.038447091
    8.048048048    0.280252996    0.280217509    0.049258021
    8.068068068    0.337367184    0.337327204    0.071384888
    8.088088088    0.539122495    0.539040673    0.121983791
    8.108108108    1.050068207    1.049906764    0.240499988
    8.128128128    1.492162877    1.492201374    0.353516333
    8.148148148    1.066696577    1.066858953    0.302358525
    8.168168168    0.552804051    0.552873072    0.164686821
    8.188188188    0.309156778    0.309185995    0.089722927
    8.208208208    0.205005320    0.205019957    0.058534811
    8.228228228    0.155917085    0.155925785    0.044195587
    8.248248248    0.132616733    0.132623137    0.037260574
    8.268268268    0.125369634    0.125376138    0.034587808
    8.288288288    0.133680003    0.133689989    0.035916651
    8.308308308    0.167600949    0.167622895    0.043662257
    8.328328328    0.258136033    0.258186537    0.052189655
    8.348348348    0.386265220    0.386261312    0.047319899
    8.368368368    0.358513583    0.358427124    0.050448823
    8.388388388    0.424155670    0.424059260    0.073461309
    8.408408408    0.581243215    0.581230040    0.104770106
    8.428428428    0.412029851    0.412106643    0.074494836
    8.448448448    0.298493774    0.298545523    0.048514947
    8.468468468    0.274808669    0.274803685    0.039136906
    8.488488488    0.235103728    0.235065400    0.036953815
    8.508508509    0.261224005    0.261183266    0.039811103
    8.528528529    0.409680313    0.409602160    0.049947788
    8.548548549    0.730859297    0.730759575    0.071427467
    8.568568569    0.810554043    0.810606570    0.084255236
    8.588588589    0.496318208    0.496403291    0.078059693
    8.608608609    0.316610596    0.316648778    0.092603548
    8.628628629    0.316072207    0.316094944    0.155412642
    8.648648649    0.382069977    0.382079399    0.234067282
    8.668668669    0.270856400    0.270873601    0.152384075
    8.688688689    0.203048350    0.203105187    0.084328996
    8.708708709    0.202703719    0.202740585    0.057198192
    8.728728729    0.177689378    0.177728538    0.045659211
    8.748748749    0.157436800    0.157488582    0.040347695
    8.768768769    0.127891688    0.127911615    0.038002242
    8.788788789    0.130690411    0.130704255    0.037376652
    8.808808809    0.137859539    0.137846934    0.038019874
    8.828828829    0.120095097    0.120073625    0.039924756
    8.848848849    0.122793574    0.122767367    0.043549355
    8.868868869    0.149630032    0.149586775    0.050250806
    8.888888889    0.213281190    0.213196027    0.062974758
    8.908908909    0.347935108    0.347770049    0.086219616
    8.928928929    0.588629100    0.588410885    0.137137482
    8.948948949    0.987255505    0.987072891    0.179397673
    8.968968969    1.141942647    1.141854183    0.183492485
    8.988988989    0.932644123    0.932533424    0.175692205
    9.009009009    0.491265865    0.491212321    0.111469527
    9.029029029    0.274661937    0.274634708    0.078341206
    9.049049049    0.186419520    0.186407942    0.065337412
    9.069069069    0.152374020    0.152374742    0.060489241
    9.089089089    0.152503918    0.152522196    0.059384092
    9.109109109    0.195599857    0.195651681    0.060531020
    9.129129129    0.268272426    0.268341959    0.063697196
    9.149149149    0.296826755    0.296874615    0.069647781
    9.169169169    0.225938919    0.225900059    0.076380247
    9.189189189    0.187081539    0.187059493    0.077734414
    9.209209209    0.220210323    0.220204091    0.081777310
    9.229229229    0.356184814    0.356184386    0.090264676
    9.249249249    0.612372144    0.612386301    0.102623378
    9.269269269    0.625905163    0.626012236    0.111848890
    9.289289289    0.528096277    0.528089962    0.123986243
    9.309309309    0.315002168    0.314956866    0.143393237
    9.329329329    0.205075108    0.205056320    0.175631755
    9.349349349    0.177309936    0.177301376    0.233337103
    9.369369369    0.200470894    0.200457849    0.287603403
    9.389389389    0.279855173    0.279820465    0.338070743
    9.409409409    0.477815376    0.477769650    0.472257582
    9.429429429    0.502584425    0.502655715    0.589653857
    9.449449449    0.342821001    0.342895103    0.744040011
    9.469469469    0.356186892    0.356278470    1.148977157
    9.489489489    0.504166160    0.504247065    1.795238378
    9.509509510    0.518821451    0.518801965    2.213721938
    9.529529530    0.340475360    0.340467350    1.762560944
    9.549549550    0.306197387    0.306188973    2.127021969
    9.569569570    0.361418087    0.361421390    2.886245848
    9.589589590    0.323806688    0.323827324    2.958968795
    9.609609610    0.226175796    0.226203853    2.452186803
    9.629629630    0.181122073    0.181144326    2.096272241
    9.649649650    0.200669647    0.200704860    2.062165858
    9.669669670    0.291912967    0.291977244    2.951343557
    9.689689690    0.484360128    0.484468958    3.264174781
    9.709709710    0.537939761    0.537837572    1.931217262
    9.729729730    0.305105187    0.305003436    1.339218103
    9.749749750    0.184128483    0.184083867    1.335318191
    9.769769770    0.149141440    0.149116912    1.881191575
    9.789789790    0.133021947    0.132998851    3.185296546
    9.809809810    0.137953793    0.137930819    4.342692674
    9.829829830    0.201384999    0.201348056    4.282076177
    9.849849850    0.283560901    0.283560684    2.672780195
    9.869869870    0.194179322    0.194210246    2.051849319
    9.889889890    0.126811567    0.126827340    2.245154824
    9.909909910    0.117175290    0.117190367    1.687308548
    9.929929930    0.157053935    0.157078490    1.202005584
