# energy grid [eV]     ieps_x  ieps_y  ieps_z
#
   11.111111111    1.453388385    1.453412218    1.316599976
   11.131131131    1.452538774    1.452562577    1.316067192
   11.151151151    1.451691279    1.451715052    1.315535323
   11.171171171    1.450845892    1.450869635    1.315004370
   11.191191191    1.450002607    1.450026320    1.314474333
   11.211211211    1.449161418    1.449185102    1.313945210
   11.231231231    1.448322318    1.448345972    1.313417003
   11.251251251    1.447485302    1.447508926    1.312889710
   11.271271271    1.446650362    1.446673956    1.312363331
   11.291291291    1.445817492    1.445841056    1.311837866
   11.311311311    1.444986687    1.445010221    1.311313315
   11.331331331    1.444157939    1.444181444    1.310789677
   11.351351351    1.443331243    1.443354718    1.310266952
   11.371371371    1.442506593    1.442530038    1.309745140
   11.391391391    1.441683982    1.441707397    1.309224239
   11.411411411    1.440863404    1.440886790    1.308704251
   11.431431431    1.440044852    1.440068209    1.308185173
   11.451451451    1.439228322    1.439251649    1.307667007
   11.471471471    1.438413806    1.438437103    1.307149751
   11.491491491    1.437601299    1.437624566    1.306633405
   11.511511512    1.436790794    1.436814032    1.306117968
   11.531531532    1.435982286    1.436005494    1.305603441
   11.551551552    1.435175768    1.435198947    1.305089822
   11.571571572    1.434371235    1.434394384    1.304577112
   11.591591592    1.433568680    1.433591799    1.304065309
   11.611611612    1.432768097    1.432791187    1.303554413
   11.631631632    1.431969481    1.431992542    1.303044424
   11.651651652    1.431172826    1.431195857    1.302535341
   11.671671672    1.430378125    1.430401127    1.302027163
   11.691691692    1.429585373    1.429608346    1.301519890
   11.711711712    1.428794565    1.428817508    1.301013522
   11.731731732    1.428005693    1.428028606    1.300508058
   11.751751752    1.427218752    1.427241637    1.300003497
   11.771771772    1.426433737    1.426456592    1.299499838
   11.791791792    1.425650642    1.425673468    1.298997082
   11.811811812    1.424869461    1.424892257    1.298495226
   11.831831832    1.424090188    1.424112955    1.297994272
   11.851851852    1.423312817    1.423335555    1.297494218
   11.871871872    1.422537343    1.422560052    1.296995063
   11.891891892    1.421763760    1.421786440    1.296496808
   11.911911912    1.420992063    1.421014714    1.295999450
   11.931931932    1.420222246    1.420244867    1.295502990
   11.951951952    1.419454302    1.419476895    1.295007427
   11.971971972    1.418688228    1.418710791    1.294512760
   11.991991992    1.417924016    1.417946550    1.294018988
   12.012012012    1.417161662    1.417184167    1.293526111
   12.032032032    1.416401159    1.416423635    1.293034128
   12.052052052    1.415642503    1.415664950    1.292543039
   12.072072072    1.414885688    1.414908106    1.292052841
   12.092092092    1.414130708    1.414153097    1.291563536
   12.112112112    1.413377558    1.413399918    1.291075122
   12.132132132    1.412626233    1.412648564    1.290587598
   12.152152152    1.411876727    1.411899029    1.290100963
   12.172172172    1.411129034    1.411151307    1.289615218
   12.192192192    1.410383149    1.410405394    1.289130360
   12.212212212    1.409639067    1.409661283    1.288646389
   12.232232232    1.408896783    1.408918970    1.288163305
   12.252252252    1.408156291    1.408178449    1.287681106
   12.272272272    1.407417586    1.407439715    1.287199792
   12.292292292    1.406680662    1.406702763    1.286719362
   12.312312312    1.405945515    1.405967587    1.286239814
   12.332332332    1.405212138    1.405234182    1.285761149
   12.352352352    1.404480528    1.404502542    1.285283366
   12.372372372    1.403750678    1.403772664    1.284806463
   12.392392392    1.403022583    1.403044540    1.284330439
   12.412412412    1.402296238    1.402318167    1.283855294
   12.432432432    1.401571638    1.401593539    1.283381028
   12.452452452    1.400848779    1.400870651    1.282907638
   12.472472472    1.400127654    1.400149497    1.282435124
   12.492492492    1.399408258    1.399430073    1.281963485
   12.512512513    1.398690587    1.398712373    1.281492721
   12.532532533    1.397974635    1.397996393    1.281022830
   12.552552553    1.397260398    1.397282128    1.280553812
   12.572572573    1.396547870    1.396569571    1.280085665
   12.592592593    1.395837046    1.395858719    1.279618389
   12.612612613    1.395127921    1.395149566    1.279151982
   12.632632633    1.394420491    1.394442108    1.278686444
   12.652652653    1.393714750    1.393736338    1.278221774
   12.672672673    1.393010693    1.393032253    1.277757970
   12.692692693    1.392308316    1.392329848    1.277295033
   12.712712713    1.391607613    1.391629117    1.276832960
   12.732732733    1.390908580    1.390930056    1.276371751
   12.752752753    1.390211212    1.390232659    1.275911406
   12.772772773    1.389515503    1.389536922    1.275451922
   12.792792793    1.388821449    1.388842840    1.274993298
   12.812812813    1.388129045    1.388150409    1.274535535
   12.832832833    1.387438287    1.387459622    1.274078631
   12.852852853    1.386749169    1.386770476    1.273622585
   12.872872873    1.386061687    1.386082966    1.273167395
   12.892892893    1.385375836    1.385397087    1.272713062
   12.912912913    1.384691611    1.384712834    1.272259583
   12.932932933    1.384009007    1.384030202    1.271806958
   12.952952953    1.383328020    1.383349188    1.271355186
   12.972972973    1.382648645    1.382669785    1.270904266
   12.992992993    1.381970877    1.381991990    1.270454196
   13.013013013    1.381294713    1.381315797    1.270004976
   13.033033033    1.380620146    1.380641202    1.269556604
   13.053053053    1.379947172    1.379968201    1.269109080
   13.073073073    1.379275787    1.379296789    1.268662403
   13.093093093    1.378605987    1.378626960    1.268216571
   13.113113113    1.377937765    1.377958711    1.267771583
   13.133133133    1.377271119    1.377292038    1.267327438
   13.153153153    1.376606044    1.376626934    1.266884135
   13.173173173    1.375942534    1.375963397    1.266441674
   13.193193193    1.375280585    1.375301421    1.266000052
   13.213213213    1.374620193    1.374641002    1.265559269
   13.233233233    1.373961354    1.373982135    1.265119324
   13.253253253    1.373304062    1.373324816    1.264680216
   13.273273273    1.372648314    1.372669040    1.264241943
   13.293293293    1.371994105    1.372014804    1.263804504
   13.313313313    1.371341430    1.371362102    1.263367899
   13.333333333    1.370690286    1.370710930    1.262932126
   13.353353353    1.370040667    1.370061284    1.262497183
   13.373373373    1.369392569    1.369413159    1.262063071
   13.393393393    1.368745988    1.368766551    1.261629788
   13.413413413    1.368100920    1.368121455    1.261197332
   13.433433433    1.367457360    1.367477868    1.260765702
   13.453453453    1.366815304    1.366835785    1.260334898
   13.473473473    1.366174747    1.366195201    1.259904918
   13.493493493    1.365535686    1.365556113    1.259475761
   13.513513514    1.364898116    1.364918516    1.259047426
   13.533533534    1.364262032    1.364282405    1.258619912
   13.553553554    1.363627431    1.363647777    1.258193217
   13.573573574    1.362994308    1.363014627    1.257767341
   13.593593594    1.362362659    1.362382951    1.257342281
   13.613613614    1.361732480    1.361752745    1.256918038
   13.633633634    1.361103767    1.361124005    1.256494610
   13.653653654    1.360476515    1.360496726    1.256071995
   13.673673674    1.359850720    1.359870904    1.255650193
   13.693693694    1.359226378    1.359246536    1.255229202
   13.713713714    1.358603485    1.358623616    1.254809021
   13.733733734    1.357982037    1.358002142    1.254389649
   13.753753754    1.357362030    1.357382108    1.253971085
   13.773773774    1.356743459    1.356763511    1.253553327
   13.793793794    1.356126321    1.356146346    1.253136374
   13.813813814    1.355510612    1.355530610    1.252720226
   13.833833834    1.354896326    1.354916298    1.252304881
   13.853853854    1.354283462    1.354303406    1.251890337
   13.873873874    1.353672013    1.353691931    1.251476594
   13.893893894    1.353061977    1.353081869    1.251063650
   13.913913914    1.352453349    1.352473214    1.250651504
   13.933933934    1.351846125    1.351865965    1.250240155
   13.953953954    1.351240302    1.351260115    1.249829601
   13.973973974    1.350635876    1.350655662    1.249419842
   13.993993994    1.350032841    1.350052601    1.249010876
   14.014014014    1.349431195    1.349450929    1.248602702
   14.034034034    1.348830934    1.348850642    1.248195319
   14.054054054    1.348232054    1.348251735    1.247788725
   14.074074074    1.347634550    1.347654205    1.247382920
   14.094094094    1.347038420    1.347058049    1.246977901
   14.114114114    1.346443658    1.346463261    1.246573668
   14.134134134    1.345850262    1.345869838    1.246170220
   14.154154154    1.345258226    1.345277777    1.245767555
   14.174174174    1.344667549    1.344687074    1.245365672
   14.194194194    1.344078225    1.344097724    1.244964570
   14.214214214    1.343490251    1.343509724    1.244564247
   14.234234234    1.342903624    1.342923070    1.244164703
   14.254254254    1.342318338    1.342337759    1.243765936
   14.274274274    1.341734392    1.341753787    1.243367944
   14.294294294    1.341151780    1.341171149    1.242970727
   14.314314314    1.340570499    1.340589842    1.242574284
   14.334334334    1.339990546    1.340009863    1.242178612
   14.354354354    1.339411916    1.339431208    1.241783711
   14.374374374    1.338834606    1.338853872    1.241389580
   14.394394394    1.338258613    1.338277853    1.240996216
   14.414414414    1.337683932    1.337703147    1.240603620
   14.434434434    1.337110560    1.337129749    1.240211790
   14.454454454    1.336538493    1.336557657    1.239820724
   14.474474474    1.335967728    1.335986867    1.239430421
   14.494494494    1.335398262    1.335417374    1.239040880
   14.514514515    1.334830089    1.334849176    1.238652099
   14.534534535    1.334263207    1.334282269    1.238264079
   14.554554555    1.333697613    1.333716649    1.237876816
   14.574574575    1.333133302    1.333152313    1.237490310
   14.594594595    1.332570271    1.332589257    1.237104559
   14.614614615    1.332008517    1.332027477    1.236719563
   14.634634635    1.331448036    1.331466971    1.236335319
   14.654654655    1.330888824    1.330907734    1.235951828
   14.674674675    1.330330878    1.330349763    1.235569087
   14.694694695    1.329774195    1.329793054    1.235187095
   14.714714715    1.329218770    1.329237604    1.234805851
   14.734734735    1.328664601    1.328683410    1.234425353
   14.754754755    1.328111684    1.328130468    1.234045601
   14.774774775    1.327560016    1.327578774    1.233666593
   14.794794795    1.327009592    1.327028326    1.233288327
   14.814814815    1.326460410    1.326479119    1.232910803
   14.834834835    1.325912467    1.325931150    1.232534019
   14.854854855    1.325365758    1.325384416    1.232157974
   14.874874875    1.324820280    1.324838914    1.231782667
   14.894894895    1.324276031    1.324294639    1.231408096
   14.914914915    1.323733006    1.323751590    1.231034260
   14.934934935    1.323191202    1.323209761    1.230661157
   14.954954955    1.322650616    1.322669150    1.230288788
   14.974974975    1.322111245    1.322129754    1.229917149
   14.994994995    1.321573084    1.321591569    1.229546240
   15.015015015    1.321036132    1.321054592    1.229176060
   15.035035035    1.320500384    1.320518820    1.228806607
   15.055055055    1.319965838    1.319984249    1.228437880
   15.075075075    1.319432489    1.319450875    1.228069878
   15.095095095    1.318900335    1.318918697    1.227702599
   15.115115115    1.318369373    1.318387710    1.227336042
   15.135135135    1.317839598    1.317857911    1.226970206
   15.155155155    1.317311009    1.317329297    1.226605090
   15.175175175    1.316783601    1.316801864    1.226240691
   15.195195195    1.316257371    1.316275610    1.225877010
   15.215215215    1.315732317    1.315750532    1.225514045
   15.235235235    1.315208434    1.315226625    1.225151794
   15.255255255    1.314685721    1.314703887    1.224790255
   15.275275275    1.314164173    1.314182315    1.224429429
   15.295295295    1.313643787    1.313661905    1.224069313
   15.315315315    1.313124561    1.313142654    1.223709907
   15.335335335    1.312606490    1.312624560    1.223351208
   15.355355355    1.312089573    1.312107618    1.222993216
   15.375375375    1.311573805    1.311591827    1.222635929
   15.395395395    1.311059185    1.311077182    1.222279346
   15.415415415    1.310545707    1.310563680    1.221923466
   15.435435435    1.310033370    1.310051319    1.221568288
   15.455455455    1.309522171    1.309540096    1.221213809
   15.475475475    1.309012106    1.309030007    1.220860029
   15.495495495    1.308503172    1.308521049    1.220506947
   15.515515516    1.307995366    1.308013219    1.220154562
   15.535535536    1.307488685    1.307506514    1.219802871
   15.555555556    1.306983126    1.307000931    1.219451874
   15.575575576    1.306478686    1.306496468    1.219101569
   15.595595596    1.305975362    1.305993120    1.218751955
   15.615615616    1.305473151    1.305490885    1.218403032
   15.635635636    1.304972050    1.304989761    1.218054796
   15.655655656    1.304472056    1.304489743    1.217707248
   15.675675676    1.303973166    1.303990829    1.217360386
   15.695695696    1.303475377    1.303493017    1.217014209
   15.715715716    1.302978686    1.302996302    1.216668715
   15.735735736    1.302483090    1.302500682    1.216323903
   15.755755756    1.301988586    1.302006155    1.215979771
   15.775775776    1.301495171    1.301512717    1.215636320
   15.795795796    1.301002843    1.301020365    1.215293546
   15.815815816    1.300511597    1.300529096    1.214951450
   15.835835836    1.300021433    1.300038908    1.214610029
   15.855855856    1.299532345    1.299549797    1.214269282
   15.875875876    1.299044332    1.299061761    1.213929209
   15.895895896    1.298557391    1.298574797    1.213589807
   15.915915916    1.298071519    1.298088901    1.213251076
   15.935935936    1.297586713    1.297604072    1.212913014
   15.955955956    1.297102970    1.297120305    1.212575620
   15.975975976    1.296620287    1.296637599    1.212238893
   15.995995996    1.296138661    1.296155951    1.211902831
   16.016016016    1.295658091    1.295675357    1.211567434
   16.036036036    1.295178572    1.295195815    1.211232699
   16.056056056    1.294700102    1.294717322    1.210898625
   16.076076076    1.294222678    1.294239875    1.210565212
   16.096096096    1.293746297    1.293763471    1.210232458
   16.116116116    1.293270957    1.293288109    1.209900362
   16.136136136    1.292796655    1.292813784    1.209568922
   16.156156156    1.292323388    1.292340494    1.209238137
   16.176176176    1.291851153    1.291868236    1.208908006
   16.196196196    1.291379948    1.291397008    1.208578528
   16.216216216    1.290909770    1.290926807    1.208249702
   16.236236236    1.290440615    1.290457630    1.207921525
   16.256256256    1.289972482    1.289989474    1.207593997
   16.276276276    1.289505368    1.289522337    1.207267117
   16.296296296    1.289039269    1.289056216    1.206940883
   16.316316316    1.288574184    1.288591108    1.206615294
   16.336336336    1.288110109    1.288127010    1.206290349
   16.356356356    1.287647042    1.287663921    1.205966046
   16.376376376    1.287184980    1.287201837    1.205642384
   16.396396396    1.286723921    1.286740755    1.205319363
   16.416416416    1.286263862    1.286280673    1.204996980
   16.436436436    1.285804800    1.285821589    1.204675235
   16.456456456    1.285346732    1.285363499    1.204354125
   16.476476476    1.284889656    1.284906401    1.204033651
   16.496496496    1.284433570    1.284450292    1.203713811
   16.516516517    1.283978471    1.283995170    1.203394603
   16.536536537    1.283524355    1.283541032    1.203076026
   16.556556557    1.283071221    1.283087876    1.202758079
   16.576576577    1.282619066    1.282635699    1.202440760
   16.596596597    1.282167887    1.282184498    1.202124069
   16.616616617    1.281717682    1.281734271    1.201808004
   16.636636637    1.281268448    1.281285015    1.201492565
   16.656656657    1.280820183    1.280836727    1.201177748
   16.676676677    1.280372884    1.280389406    1.200863555
   16.696696697    1.279926548    1.279943048    1.200549982
   16.716716717    1.279481173    1.279497652    1.200237029
   16.736736737    1.279036757    1.279053214    1.199924695
   16.756756757    1.278593297    1.278609732    1.199612979
   16.776776777    1.278150790    1.278167203    1.199301878
   16.796796797    1.277709234    1.277725625    1.198991393
   16.816816817    1.277268627    1.277284996    1.198681521
   16.836836837    1.276828966    1.276845313    1.198372262
   16.856856857    1.276390248    1.276406573    1.198063614
   16.876876877    1.275952471    1.275968775    1.197755576
   16.896896897    1.275515632    1.275531914    1.197448147
   16.916916917    1.275079730    1.275095990    1.197141326
   16.936936937    1.274644761    1.274661000    1.196835110
   16.956956957    1.274210724    1.274226941    1.196529500
   16.976976977    1.273777615    1.273793811    1.196224494
   16.996996997    1.273345433    1.273361607    1.195920091
   17.017017017    1.272914174    1.272930327    1.195616288
   17.037037037    1.272483837    1.272499968    1.195313087
   17.057057057    1.272054419    1.272070529    1.195010484
   17.077077077    1.271625918    1.271642007    1.194708478
   17.097097097    1.271198331    1.271214398    1.194407070
   17.117117117    1.270771656    1.270787702    1.194106257
   17.137137137    1.270345891    1.270361915    1.193806038
   17.157157157    1.269921033    1.269937036    1.193506411
   17.177177177    1.269497079    1.269513061    1.193207377
   17.197197197    1.269074028    1.269089989    1.192908933
   17.217217217    1.268651878    1.268667817    1.192611078
   17.237237237    1.268230625    1.268246543    1.192313811
   17.257257257    1.267810267    1.267826164    1.192017131
   17.277277277    1.267390803    1.267406679    1.191721037
   17.297297297    1.266972229    1.266988084    1.191425527
   17.317317317    1.266554544    1.266570378    1.191130601
   17.337337337    1.266137745    1.266153558    1.190836256
   17.357357357    1.265721830    1.265737623    1.190542493
   17.377377377    1.265306797    1.265322568    1.190249309
   17.397397397    1.264892643    1.264908393    1.189956704
   17.417417417    1.264479366    1.264495096    1.189664675
   17.437437437    1.264066964    1.264082673    1.189373223
   17.457457457    1.263655434    1.263671122    1.189082346
   17.477477477    1.263244775    1.263260442    1.188792042
   17.497497497    1.262834984    1.262850630    1.188502311
   17.517517518    1.262426058    1.262441684    1.188213152
   17.537537538    1.262017996    1.262033601    1.187924562
   17.557557558    1.261610796    1.261626380    1.187636542
   17.577577578    1.261204454    1.261220018    1.187349089
   17.597597598    1.260798970    1.260814512    1.187062202
   17.617617618    1.260394340    1.260409862    1.186775882
   17.637637638    1.259990562    1.260006064    1.186490125
   17.657657658    1.259587635    1.259603116    1.186204932
   17.677677678    1.259185556    1.259201017    1.185920300
   17.697697698    1.258784323    1.258799763    1.185636229
   17.717717718    1.258383933    1.258399353    1.185352718
   17.737737738    1.257984386    1.257999785    1.185069765
   17.757757758    1.257585677    1.257601057    1.184787369
   17.777777778    1.257187806    1.257203165    1.184505529
   17.797797798    1.256790770    1.256806109    1.184224245
   17.817817818    1.256394567    1.256409886    1.183943514
   17.837837838    1.255999195    1.256014493    1.183663335
   17.857857858    1.255604652    1.255619929    1.183383708
   17.877877878    1.255210935    1.255226192    1.183104632
   17.897897898    1.254818042    1.254833280    1.182826104
   17.917917918    1.254425972    1.254441190    1.182548124
   17.937937938    1.254034723    1.254049920    1.182270691
   17.957957958    1.253644291    1.253659468    1.181993804
   17.977977978    1.253254675    1.253269833    1.181717461
   17.997997998    1.252865874    1.252881011    1.181441662
   18.018018018    1.252477884    1.252493002    1.181166405
   18.038038038    1.252090705    1.252105802    1.180891689
   18.058058058    1.251704333    1.251719410    1.180617513
   18.078078078    1.251318766    1.251333824    1.180343876
   18.098098098    1.250934004    1.250949042    1.180070776
   18.118118118    1.250550043    1.250565061    1.179798213
   18.138138138    1.250166881    1.250181880    1.179526185
   18.158158158    1.249784518    1.249799496    1.179254692
   18.178178178    1.249402949    1.249417908    1.178983732
   18.198198198    1.249022174    1.249037114    1.178713304
   18.218218218    1.248642191    1.248657111    1.178443406
   18.238238238    1.248262997    1.248277897    1.178174039
   18.258258258    1.247884591    1.247899471    1.177905200
   18.278278278    1.247506970    1.247521830    1.177636889
   18.298298298    1.247130132    1.247144973    1.177369104
   18.318318318    1.246754076    1.246768898    1.177101844
   18.338338338    1.246378800    1.246393602    1.176835108
   18.358358358    1.246004301    1.246019083    1.176568896
   18.378378378    1.245630577    1.245645340    1.176303205
   18.398398398    1.245257627    1.245272371    1.176038036
   18.418418418    1.244885449    1.244900174    1.175773386
   18.438438438    1.244514040    1.244528746    1.175509255
   18.458458458    1.244143400    1.244158086    1.175245641
   18.478478478    1.243773525    1.243788191    1.174982544
   18.498498498    1.243404413    1.243419061    1.174719962
   18.518518519    1.243036064    1.243050692    1.174457894
   18.538538539    1.242668475    1.242683084    1.174196339
   18.558558559    1.242301644    1.242316234    1.173935297
   18.578578579    1.241935569    1.241950140    1.173674765
   18.598598599    1.241570248    1.241584800    1.173414743
   18.618618619    1.241205680    1.241220213    1.173155230
   18.638638639    1.240841862    1.240856376    1.172896225
   18.658658659    1.240478793    1.240493287    1.172637726
   18.678678679    1.240116470    1.240130946    1.172379733
   18.698698699    1.239754893    1.239769349    1.172122244
   18.718718719    1.239394058    1.239408496    1.171865259
   18.738738739    1.239033964    1.239048383    1.171608776
   18.758758759    1.238674610    1.238689010    1.171352794
   18.778778779    1.238315993    1.238330374    1.171097312
   18.798798799    1.237958111    1.237972474    1.170842329
   18.818818819    1.237600963    1.237615307    1.170587844
   18.838838839    1.237244547    1.237258872    1.170333856
   18.858858859    1.236888861    1.236903167    1.170080364
   18.878878879    1.236533903    1.236548191    1.169827367
   18.898898899    1.236179672    1.236193941    1.169574864
   18.918918919    1.235826165    1.235840415    1.169322853
   18.938938939    1.235473381    1.235487612    1.169071333
   18.958958959    1.235121317    1.235135530    1.168820305
   18.978978979    1.234769973    1.234784167    1.168569766
   18.998998999    1.234419346    1.234433522    1.168319715
   19.019019019    1.234069434    1.234083592    1.168070151
   19.039039039    1.233720237    1.233734375    1.167821074
   19.059059059    1.233371751    1.233385871    1.167572483
   19.079079079    1.233023975    1.233038077    1.167324375
   19.099099099    1.232676908    1.232690992    1.167076751
   19.119119119    1.232330547    1.232344613    1.166829609
   19.139139139    1.231984891    1.231998938    1.166582948
   19.159159159    1.231639939    1.231653968    1.166336767
   19.179179179    1.231295688    1.231309698    1.166091065
   19.199199199    1.230952136    1.230966128    1.165845841
   19.219219219    1.230609282    1.230623256    1.165601094
   19.239239239    1.230267124    1.230281080    1.165356823
   19.259259259    1.229925661    1.229939599    1.165113027
   19.279279279    1.229584891    1.229598810    1.164869705
   19.299299299    1.229244811    1.229258712    1.164626856
   19.319319319    1.228905421    1.228919304    1.164384479
   19.339339339    1.228566718    1.228580583    1.164142572
   19.359359359    1.228228701    1.228242548    1.163901136
   19.379379379    1.227891368    1.227905197    1.163660168
   19.399399399    1.227554717    1.227568529    1.163419668
   19.419419419    1.227218748    1.227232541    1.163179634
   19.439439439    1.226883457    1.226897233    1.162940067
   19.459459459    1.226548844    1.226562601    1.162700964
   19.479479479    1.226214906    1.226228646    1.162462325
   19.499499499    1.225881643    1.225895365    1.162224149
   19.519519520    1.225549051    1.225562756    1.161986434
   19.539539540    1.225217131    1.225230817    1.161749180
   19.559559560    1.224885880    1.224899548    1.161512386
   19.579579580    1.224555295    1.224568946    1.161276051
   19.599599600    1.224225377    1.224239010    1.161040173
   19.619619620    1.223896123    1.223909739    1.160804752
   19.639639640    1.223567531    1.223581129    1.160569787
   19.659659660    1.223239600    1.223253181    1.160335277
   19.679679680    1.222912328    1.222925891    1.160101220
   19.699699700    1.222585714    1.222599260    1.159867617
   19.719719720    1.222259756    1.222273284    1.159634465
   19.739739740    1.221934452    1.221947963    1.159401764
   19.759759760    1.221609801    1.221623294    1.159169512
   19.779779780    1.221285801    1.221299276    1.158937710
   19.799799800    1.220962450    1.220975909    1.158706356
   19.819819820    1.220639748    1.220653189    1.158475448
   19.839839840    1.220317692    1.220331115    1.158244986
   19.859859860    1.219996280    1.220009686    1.158014970
   19.879879880    1.219675512    1.219688901    1.157785397
   19.899899900    1.219355385    1.219368757    1.157556268
   19.919919920    1.219035898    1.219049253    1.157327580
   19.939939940    1.218717050    1.218730387    1.157099334
   19.959959960    1.218398839    1.218412158    1.156871528
   19.979979980    1.218081262    1.218094565    1.156644161
   20.000000000    1.217764320    1.217777606    1.156417232
